year,contest,form,problem_no,source,statement,answer,major_category,minor_category,tags,key_idea,notes
2022,AMC 8,,22,2022 AMC 8 Problem 22,"A bus takes 2 minutes to drive from one stop to the next, and waits 1 minute at each stop to let passengers board. Zia takes 5 minutes to walk from one bus stop to the next. As Zia reaches a bus stop, if the bus is at the previous stop or has already left the previous stop, then she will wait for the bus. Otherwise she will start walking toward the next stop. Suppose the bus and Zia start at the same time toward the library, with the bus 3 stops behind. After how many minutes will Zia board the bus? (A) 17 (B) 19 (C) 20 (D) 21 (E) 23",A,算术与数感,应用题,应用题;AMC 8,提取数量、速度、时间或费用关系并分步计算。,题面包含图形；纯文本以 [图形] 标记图形位置；图形细节已对照原题 PDF 与 AoPS 题页；题面与选项按 AoPS Wiki 同年 Problems 页面核验；答案按对应 Answer Key 核验
2022,AMC 8,,23,2022 AMC 8 Problem 23,A triangle or circle is placed in each of the nine squares in a 3 -by- 3 grid. Shown below is a sample configuration with three triangle s in a line. [图形] How many configurations will have three triangle s in a line and three circle s in a line? (A) 39 (B) 42 (C) 78 (D) 84 (E) 96,D,组合数学,计数,计数;三角形;圆;正方形,建立不重不漏的分类或递推计数。,题面包含图形；纯文本以 [图形] 标记图形位置；图形细节已对照原题 PDF 与 AoPS 题页；题面与选项按 AoPS Wiki 同年 Problems 页面核验；答案按对应 Answer Key 核验
2022,AMC 8,,24,2022 AMC 8 Problem 24,"The figure below shows a polygon ABCDEFGH, consisting of rectangles and right triangles. When cut out and folded on the dotted lines, the polygon forms a triangular prism. Suppose that AH = EF = 8 and GH = 14. What is the volume of the prism? [图形] (A) 112 (B) 128 (C) 192 (D) 240 (E) 288",C,几何与测量,体积,体积;三角形;矩形,确定底面积和高，或比较相似立体的体积。,题面包含图形；纯文本以 [图形] 标记图形位置；图形细节已对照原题 PDF 与 AoPS 题页；题面与选项按 AoPS Wiki 同年 Problems 页面核验；答案按对应 Answer Key 核验
2022,AMC 8,,25,2022 AMC 8 Problem 25,"A cricket randomly hops between 4 leaves, on each turn hopping to one of the other 3 leaves with equal probability. After 4 hops, what is the probability that the cricket has returned to the leaf where it started? (A) (2)/(9) (B) (19)/(80) (C) (20)/(81) (D) (1)/(4) (E) (7)/(27)",E,概率与统计,概率,概率;AMC 8,确定等可能样本空间，计数有利结果并求比值。,题面包含图形；纯文本以 [图形] 标记图形位置；图形细节已对照原题 PDF 与 AoPS 题页；题面与选项按 AoPS Wiki 同年 Problems 页面核验；答案按对应 Answer Key 核验
2023,AMC 8,,1,2023 AMC 8 Problem 1,What is the value of (8 × 4 + 2) - (8 + 4 × 2)? (A) 0 (B) 6 (C) 10 (D) 18 (E) 24,D,算术与数感,四则运算,四则运算;AMC 8,按运算顺序化简数值表达式，并用选项回代核对。,题面与选项按 AoPS Wiki 同年 Problems 页面核验；答案按对应 Answer Key 核验
2023,AMC 8,,2,2023 AMC 8 Problem 2,"A square piece of paper is folded twice into four equal quarters, as shown below, then cut along the dashed line. When unfolded, the paper will match which of the following figures? [图形] (A) 图形选项 A (B) 图形选项 B (C) 图形选项 C (D) 图形选项 D (E) 图形选项 E",E,几何与测量,图形变换,图形变换;正方形,逐步追踪反射、折叠、旋转后的对应位置。,题面包含图形；纯文本以 [图形] 标记图形位置；图形细节已对照原题 PDF 与 AoPS 题页；A-E 为图形选项；文本保留选项标签，具体图形见原题 PDF 或 AoPS 题页；题面与选项按 AoPS Wiki 同年 Problems 页面核验；答案按对应 Answer Key 核验
2023,AMC 8,,3,2023 AMC 8 Problem 3,"Wind chill is a measure of how cold people feel when exposed to wind outside. A good estimate for wind chill can be found using this calculation (wind chill) = (air temperature) - 0.7 × (wind speed), where temperature is measured in degrees Fahrenheit (°F) and the wind speed is measured in miles per hour (mph). Suppose the air temperature is 36°F and the wind speed is 18 mph. Which of the following is closest to the approximate wind chill? (A) 18 (B) 23 (C) 28 (D) 32 (E) 35",B,算术与数感,应用题,应用题;速度,提取数量、速度、时间或费用关系并分步计算。,题面与选项按 AoPS Wiki 同年 Problems 页面核验；答案按对应 Answer Key 核验
2023,AMC 8,,4,2023 AMC 8 Problem 4,"The numbers from 1 to 49 are arranged in a spiral pattern on a square grid, beginning at the center. The first few numbers have been entered into the grid below. Consider the four numbers that will appear in the shaded squares, on the same diagonal as the number 7. How many of these four numbers are prime? [图形] (A) 0 (B) 1 (C) 2 (D) 3 (E) 4",D,数论,质数,质数;正方形;网格;排列,用质数定义和质因数分解排除合数情形。,题面包含图形；纯文本以 [图形] 标记图形位置；图形细节已对照原题 PDF 与 AoPS 题页；题面与选项按 AoPS Wiki 同年 Problems 页面核验；答案按对应 Answer Key 核验
2023,AMC 8,,5,2023 AMC 8 Problem 5,"A lake contains 250 trout, along with a variety of other fish. When a marine biologist catches and releases a sample of 180 fish from the lake, 30 are identified as trout. Assume that the ratio of trout to the total number of fish is the same in both the sample and the lake. How many fish are there in the lake? (A) 1250 (B) 1500 (C) 1750 (D) 1800 (E) 2000",B,算术与数感,比例,比例;AMC 8,设共同份数或比例参数，将各数量写成同一参数的倍数。,题面与选项按 AoPS Wiki 同年 Problems 页面核验；答案按对应 Answer Key 核验
2023,AMC 8,,6,2023 AMC 8 Problem 6,"The digits 2, 0, 2, and 3 are placed in the expression □^□ × □^□, one digit per box. What is the maximum possible value of the expression? [图形] (A) 0 (B) 8 (C) 9 (D) 16 (E) 18",C,代数,表达式,表达式;数字,按定义代入并利用代数结构化简表达式。,题面包含图形；纯文本以 [图形] 标记图形位置；图形细节已对照原题 PDF 与 AoPS 题页；题面与选项按 AoPS Wiki 同年 Problems 页面核验；答案按对应 Answer Key 核验
2023,AMC 8,,7,2023 AMC 8 Problem 7,"A rectangle, with sides parallel to the x -axis and y -axis, has opposite vertices located at (15, 3) and (16, 5). A line is drawn through points A(0, 0) and B(3, 1). Another line is drawn through points C(0, 10) and D(2, 9). How many points on the rectangle lie on at least one of the two lines? [图形] (A) 0 (B) 1 (C) 2 (D) 3 (E) 4",B,几何与测量,坐标,坐标;矩形,把图形条件转成坐标差、斜率、距离或面积。,题面包含图形；纯文本以 [图形] 标记图形位置；图形细节已对照原题 PDF 与 AoPS 题页；题面与选项按 AoPS Wiki 同年 Problems 页面核验；答案按对应 Answer Key 核验
2023,AMC 8,,8,2023 AMC 8 Problem 8,"Lola, Lolo, Tiya, and Tiyo participated in a ping pong tournament. Each player competed against each of the other three players exactly twice. Shown below are the win-loss records for the players. The numbers 1 and 0 represent a win or loss, respectively. For example, Lola won five matches and lost the fourth match. What was Tiyo’s win-loss record? c | c Player Result Lola 111011 Lolo 101010 Tiya 010100 Tiyo?????? (A) 000101 (B) 001001 (C) 010000 (D) 010101 (E) 011000",A,概率与统计,图表与数据,图表与数据;AMC 8,准确读取图表或数据结构，再计算所求统计量。,题面与选项按 AoPS Wiki 同年 Problems 页面核验；答案按对应 Answer Key 核验
2023,AMC 8,,9,2023 AMC 8 Problem 9,"Malaika is skiing on a mountain. The graph below shows her elevation, in meters, above the base of the mountain as she skis along a trail. In total, how many seconds does she spend at an elevation between 4 and 7 meters? [图形] (A) 6 (B) 8 (C) 10 (D) 12 (E) 14",B,概率与统计,图表与数据,图表与数据;图表,准确读取图表或数据结构，再计算所求统计量。,题面包含图形；纯文本以 [图形] 标记图形位置；图形细节已对照原题 PDF 与 AoPS 题页；题面与选项按 AoPS Wiki 同年 Problems 页面核验；答案按对应 Answer Key 核验
2023,AMC 8,,10,2023 AMC 8 Problem 10,"Harold made a plum pie to take on a picnic. He was able to eat only (1)/(4) of the pie, and he left the rest for his friends. A moose came by and ate (1)/(3) of what Harold left behind. After that, a porcupine ate (1)/(3) of what the moose left behind. How much of the original pie still remained after the porcupine left? (A) (1)/(12) (B) (1)/(6) (C) (1)/(4) (D) (1)/(3) (E) (5)/(12)",D,算术与数感,分数与小数,分数与小数;AMC 8,统一分数或小数表示后约分、比较或计算。,题面与选项按 AoPS Wiki 同年 Problems 页面核验；答案按对应 Answer Key 核验
2023,AMC 8,,11,2023 AMC 8 Problem 11,"NASA’s Perseverance Rover was launched on July 30, 2020. After traveling 292,526,838 miles, it landed on Mars in Jezero Crater about 6.5 months later. Which of the following is closest to the Rover’s average interplanetary speed in miles per hour? (A) 6,000 (B) 12,000 (C) 60,000 (D) 120,000 (E) 600,000",C,算术与数感,估算与取整,估算与取整;平均数;速度,先控制数量级，再按题意选择最接近值或取整。,题面与选项按 AoPS Wiki 同年 Problems 页面核验；答案按对应 Answer Key 核验
2023,AMC 8,,12,2023 AMC 8 Problem 12,The figure below shows a large white circle with a number of smaller white and shaded circles in its interior. What fraction of the interior of the large white circle is shaded? [图形] (A) (1)/(4) (B) (11)/(36) (C) (1)/(3) (D) (19)/(36) (E) (5)/(9),B,几何与测量,圆,圆;AMC 8,利用半径、弧、扇形或圆与多边形的面积关系。,题面包含图形；纯文本以 [图形] 标记图形位置；图形细节已对照原题 PDF 与 AoPS 题页；题面与选项按 AoPS Wiki 同年 Problems 页面核验；答案按对应 Answer Key 核验
2023,AMC 8,,13,2023 AMC 8 Problem 13,"Along the route of a bicycle race, 7 water stations are evenly spaced between the start and finish lines, as shown in the figure below. There are also 2 repair stations evenly spaced between the start and finish lines. The 3 rd water station is located 2 miles after the 1 st repair station. How long is the race in miles? [图形] (A) 8 (B) 16 (C) 24 (D) 48 (E) 96",D,几何与测量,路径与距离,路径与距离;AMC 8,把路线分段并比较或累加各段距离。,题面包含图形；纯文本以 [图形] 标记图形位置；图形细节已对照原题 PDF 与 AoPS 题页；题面与选项按 AoPS Wiki 同年 Problems 页面核验；答案按对应 Answer Key 核验
2023,AMC 8,,14,2023 AMC 8 Problem 14,"Nicolas is planning to send a package to his friend Anton, who is a stamp collector. To pay for the postage, Nicolas would like to cover the package with a large number of stamps. Suppose he has a collection of 5 -cent, 10 -cent, and 25 -cent stamps, with exactly 20 of each type. What is the greatest number of stamps Nicolas can use to make exactly 7.10 in postage? (Note: The amount 7.10 corresponds to 7 dollars and 10 cents. One dollar is worth 100 cents.) (A) 45 (B) 46 (C) 51 (D) 54 (E) 55",E,组合数学,构造,构造;AMC 8,先找必要限制，再构造达到限制的可行方案。,题面与选项按 AoPS Wiki 同年 Problems 页面核验；答案按对应 Answer Key 核验
2023,AMC 8,,15,2023 AMC 8 Problem 15,"Viswam walks half a mile to get to school each day. His route consists of 10 city blocks of equal length and he takes 1 minute to walk each block. Today, after walking 5 blocks, Viswam discovers he has to make a detour, walking 3 blocks of equal length instead of 1 block to reach the next corner. From the time he starts his detour, at what speed, in mph, must he walk, in order to get to school at his usual time? [图形] (A) 4 (B) 4.2 (C) 4.5 (D) 4.8 (E) 5",B,算术与数感,应用题,应用题;速度,提取数量、速度、时间或费用关系并分步计算。,题面包含图形；纯文本以 [图形] 标记图形位置；图形细节已对照原题 PDF 与 AoPS 题页；题面与选项按 AoPS Wiki 同年 Problems 页面核验；答案按对应 Answer Key 核验
2023,AMC 8,,16,2023 AMC 8 Problem 16,"The letters P, Q, and R are entered into a 20×20 table according to the pattern shown below. How many P s, Q s, and R s will appear in the completed table? [图形] (A) 132 Ps, 134 Qs, 134 Rs (B) 133 Ps, 133 Qs, 134 Rs (C) 133 Ps, 134 Qs, 133 Rs (D) 134 Ps, 132 Qs, 134 Rs (E) 134 Ps, 133 Qs, 133 Rs",C,代数,模式规律,模式规律;AMC 8,从重复或递推结构中确定周期和增长规律。,题面包含图形；纯文本以 [图形] 标记图形位置；图形细节已对照原题 PDF 与 AoPS 题页；题面与选项按 AoPS Wiki 同年 Problems 页面核验；答案按对应 Answer Key 核验
2023,AMC 8,,17,2023 AMC 8 Problem 17,A regular octahedron has eight equilateral triangle faces with four faces meeting at each vertex. Jun will make the regular octahedron shown on the right by folding the piece of paper shown on the left. Which numbered face will end up to the right of Q? [图形] (A) 1 (B) 2 (C) 3 (D) 4 (E) 5,A,几何与测量,空间几何,空间几何;三角形,根据立体的面、棱、截面或展开图分析空间关系。,题面包含图形；纯文本以 [图形] 标记图形位置；图形细节已对照原题 PDF 与 AoPS 题页；题面与选项按 AoPS Wiki 同年 Problems 页面核验；答案按对应 Answer Key 核验
2023,AMC 8,,18,2023 AMC 8 Problem 18,"Greta Grasshopper sits on a long line of lily pads in a pond. From any lily pad, Greta can jump 5 pads to the right or 3 pads to the left. What is the fewest number of jumps Greta must make to reach the lily pad located 2023 pads to the right of her starting point? (A) 405 (B) 407 (C) 409 (D) 411 (E) 413",D,代数,方程,方程;AMC 8,设未知数，把题目条件翻译成方程并筛选符合条件的解。,题面与选项按 AoPS Wiki 同年 Problems 页面核验；答案按对应 Answer Key 核验
2023,AMC 8,,19,2023 AMC 8 Problem 19,"An equilateral triangle is placed inside a larger equilateral triangle so that the region between them can be divided into three congruent trapezoids, as shown below. The side length of the inner triangle is 23 the side length of the larger triangle. What is the ratio of the area of one trapezoid to the area of the inner triangle? [图形] (A) 1: 3 (B) 3: 8 (C) 5: 12 (D) 7: 16 (E) 4: 9",C,几何与测量,三角形,三角形;比例;面积,利用三角形的边、角、相似或面积关系求解。,题面包含图形；纯文本以 [图形] 标记图形位置；图形细节已对照原题 PDF 与 AoPS 题页；题面与选项按 AoPS Wiki 同年 Problems 页面核验；答案按对应 Answer Key 核验
2023,AMC 8,,20,2023 AMC 8 Problem 20,"Two integers are inserted into the list 3,3,8,11,28 to double its range. The mode and median remain unchanged. What is the maximum possible sum of the two additional numbers? (A) 56 (B) 57 (C) 58 (D) 60 (E) 61",D,概率与统计,中位数,中位数;AMC 8,先排序并确定中间位置，再结合其他统计量约束。,题面与选项按 AoPS Wiki 同年 Problems 页面核验；答案按对应 Answer Key 核验
2023,AMC 8,,21,2023 AMC 8 Problem 21,"Alina writes the numbers 1, 2,..., 9 on separate cards, one number per card. She wishes to divide the cards into 3 groups of 3 cards so that the sum of the numbers in each group will be the same. In how many ways can this be done? (A) 0 (B) 1 (C) 2 (D) 3 (E) 4",C,组合数学,计数,计数;AMC 8,建立不重不漏的分类或递推计数。,题面与选项按 AoPS Wiki 同年 Problems 页面核验；答案按对应 Answer Key 核验
2023,AMC 8,,22,2023 AMC 8 Problem 22,"In a sequence of positive integers, each term after the second is the product of the previous two terms. The sixth term is 4000. What is the first term? (A) 1 (B) 2 (C) 4 (D) 5 (E) 10",D,代数,数列,数列;AMC 8,识别相邻项或项号之间的规律，再求指定项或总和。,题面与选项按 AoPS Wiki 同年 Problems 页面核验；答案按对应 Answer Key 核验
2023,AMC 8,,23,2023 AMC 8 Problem 23,Each square in a 3 × 3 grid is randomly filled with one of the 4 gray and white tiles shown below on the right. [图形] What is the probability that the tiling will contain a large gray diamond in one of the smaller 2 × 2 grids? Below is an example of such tiling. [图形] (A) (1)/(1024) (B) (1)/(256) (C) (1)/(64) (D) (1)/(16) (E) (1)/(4),C,概率与统计,概率,概率;正方形;网格,确定等可能样本空间，计数有利结果并求比值。,题面包含图形；纯文本以 [图形] 标记图形位置；图形细节已对照原题 PDF 与 AoPS 题页；题面与选项按 AoPS Wiki 同年 Problems 页面核验；答案按对应 Answer Key 核验
2023,AMC 8,,24,2023 AMC 8 Problem 24,"Isosceles triangle ABC has equal side lengths AB and BC. In the figures below, segments are drawn parallel to AC so that the shaded portions of triangle ABC have the same area. The heights of the two unshaded portions are 11 and 5 units, respectively. What is the height h of triangle ABC? [图形] (A) 14.6 (B) 14.8 (C) 15 (D) 15.2 (E) 15.4",A,几何与测量,三角形,三角形;面积,利用三角形的边、角、相似或面积关系求解。,题面包含图形；纯文本以 [图形] 标记图形位置；图形细节已对照原题 PDF 与 AoPS 题页；题面与选项按 AoPS Wiki 同年 Problems 页面核验；答案按对应 Answer Key 核验
2023,AMC 8,,25,2023 AMC 8 Problem 25,"Fifteen integers a_1, a_2, a_3,..., a_15 are arranged in order on a number line. The integers are equally spaced and have the property that 1 ≤ a_1 ≤ 10, 13 ≤ a_2 ≤ 20, and 241 ≤ a_15≤ 250. What is the sum of digits of a_14? (A) 8 (B) 9 (C) 10 (D) 11 (E) 12",A,代数,数列,数列;数字;排列,识别相邻项或项号之间的规律，再求指定项或总和。,题面与选项按 AoPS Wiki 同年 Problems 页面核验；答案按对应 Answer Key 核验
2024,AMC 8,,1,2024 AMC 8 Problem 1,"What is the ones digit of 222,222 - 22,222 - 2,222 - 222 - 22 - 2? (A) 0 (B) 2 (C) 4 (D) 6 (E) 8",B,数论,数字问题,个位数;位值,只追踪各项的个位数并在模 10 下计算。,
2024,AMC 8,,2,2024 AMC 8 Problem 2,What is the value of 44/11 + 110/44 + 44/1100 in decimal form? (A) 6.4 (B) 6.504 (C) 6.54 (D) 6.9 (E) 6.94,C,算术与数感,分数与小数,分数;小数;化简,先约分各分数，再统一用小数相加。,
2024,AMC 8,,3,2024 AMC 8 Problem 3,"Four squares of side length 4, 7, 9, and 10 are arranged in increasing size order so that their left and bottom edges align. They alternate white-gray-white-gray. What is the visible gray area? (A) 42 (B) 45 (C) 49 (D) 50 (E) 52",E,几何与测量,面积,正方形;重叠面积,把可见灰色区域写成两个正方形面积差之和。,题面包含图形；图形细节已对照原题 PDF 与 AoPS 题页
2024,AMC 8,,4,2024 AMC 8 Problem 4,Yunji added the integers from 1 to 9 but left out one number. Her incorrect sum was a square. Which number was omitted? (A) 5 (B) 6 (C) 7 (D) 8 (E) 9,E,数论,数字问题,平方数;整数和,先求 1 到 9 的总和，再检查与相邻平方数的差。,
2024,AMC 8,,5,2024 AMC 8 Problem 5,Aaliyah rolls two standard six-sided dice. Their product is a multiple of 6. Which integer cannot be their sum? (A) 5 (B) 6 (C) 7 (D) 8 (E) 9,B,数论,整除,骰子;整除;枚举,按乘积同时含因子 2 和 3 的条件枚举可行点数对。,
2024,AMC 8,,6,2024 AMC 8 Problem 6,"Four skating paths P, Q, R, and S are shown. What is their order from shortest to longest? (A) P, Q, R, S (B) P, R, S, Q (C) Q, S, P, R (D) R, P, S, Q (E) R, S, P, Q",D,几何与测量,周长与长度,路径;弧长;比较,把每条路径分解为可直接比较的线段或圆弧。,题面包含图形；图形细节已对照原题 PDF 与 AoPS 题页
2024,AMC 8,,7,2024 AMC 8 Problem 7,"A 3-by-7 rectangle is tiled without overlap using 2-by-2, 1-by-4, and 1-by-1 tiles. What is the minimum possible number of 1-by-1 tiles? (A) 1 (B) 2 (C) 3 (D) 4 (E) 5",E,组合数学,构造,铺砖;奇偶性;构造,先用面积和行列限制给出下界，再展示达到下界的铺法。,题面包含图形；图形细节已对照原题 PDF 与 AoPS 题页
2024,AMC 8,,8,2024 AMC 8 Problem 8,On Monday Taye has $2. Each day he either gains $3 or doubles the previous amount. How many different amounts could he have on Thursday? (A) 3 (B) 4 (C) 5 (D) 6 (E) 7,D,代数,模式规律,状态枚举;重复值,逐日列出可达金额并合并重复结果。,
2024,AMC 8,,9,2024 AMC 8 Problem 9,"Maria's marbles are red, green, or blue. She has half as many red as green and twice as many blue as green. Which could be the total number of marbles? (A) 24 (B) 25 (C) 26 (D) 27 (E) 28",E,算术与数感,比例,比例;整数约束,把三种数量写成同一整数参数的倍数。,
2024,AMC 8,,10,2024 AMC 8 Problem 10,"Carbon dioxide was 338 ppm in January 1980 and increases about 1.515 ppm per year. What is the expected January 2030 level, rounded to the nearest integer? (A) 399 (B) 414 (C) 420 (D) 444 (E) 459",B,代数,函数初步,线性增长;估算,用初值加上年数乘年增长率建立线性模型。,
2024,AMC 8,,11,2024 AMC 8 Problem 11,"Triangle ABC has A(5,7), B(11,7), and C(3,y), where y > 7. Its area is 12. What is y? (A) 8 (B) 9 (C) 10 (D) 11 (E) 12",D,几何与测量,坐标,坐标;三角形面积,把 AB 作为水平底边，由面积求点 C 到底边的高。,题面包含图形；图形细节已对照原题 PDF 与 AoPS 题页
2024,AMC 8,,12,2024 AMC 8 Problem 12,"Rohan has 90 guppies in four tanks. Tank 2 has 1 more than tank 1, tank 3 has 2 more than tank 2, and tank 4 has 3 more than tank 3. How many are in tank 4? (A) 20 (B) 21 (C) 23 (D) 24 (E) 26",E,代数,方程,一元方程;应用题,设第一缸数量为未知数，用总数建立一次方程。,
2024,AMC 8,,13,2024 AMC 8 Problem 13,"Buzz Bunny starts on the ground, makes six one-step hops up or down a staircase, never going below the ground, and ends on the ground. How many hop sequences are possible? (A) 4 (B) 5 (C) 6 (D) 8 (E) 12",B,组合数学,计数,路径计数;上下步,枚举含三个上步和三个下步且前缀不低于地面的序列。,题面包含图形；图形细节已对照原题 PDF 与 AoPS 题页
2024,AMC 8,,14,2024 AMC 8 Problem 14,"The directed routes have lengths A->M=8, A->X=5, X->M=2, X->Y=10, M->Y=6, M->C=14, Y->C=5, C->Z=10, Y->Z=17, and M->Z=25. What is the shortest distance from A to Z? (A) 28 (B) 29 (C) 30 (D) 31 (E) 32",A,组合数学,分类讨论,有向图;最短路,按可达节点逐层比较到达该节点的最短累计距离。,题面包含图形；图形细节已对照原题 PDF 与 AoPS 题页
2024,AMC 8,,15,2024 AMC 8 Problem 15,"F, L, Y, B, U, and G are distinct digits. FLYFLY is the largest number satisfying 8 x FLYFLY = BUGBUG. What is FLY + BUG? (A) 1089 (B) 1098 (C) 1107 (D) 1116 (E) 1125",C,数论,数字问题,位值;重复数字,利用 FLYFLY=1001*FLY 和 BUGBUG=1001*BUG 化简。,
2024,AMC 8,,16,2024 AMC 8 Problem 16,Minh places the integers 1 through 81 in a 9-by-9 grid. What is the least number of rows and columns whose product could be divisible by 3? (A) 8 (B) 9 (C) 10 (D) 11 (E) 12,D,组合数学,构造,网格;覆盖;倍数,把 3 的倍数集中放置，比较覆盖它们所需的最少行列数。,
2024,AMC 8,,17,2024 AMC 8 Problem 17,A white king and a black king are placed on different squares of a 3-by-3 chessboard so that they do not attack each other. In how many ordered placements can this be done? (A) 20 (B) 24 (C) 27 (D) 28 (E) 32,E,组合数学,计数,棋盘;补集计数,按角、边、中心位置分类统计不能相邻的第二个位置。,题面包含图形；图形细节已对照原题 PDF 与 AoPS 题页
2024,AMC 8,,18,2024 AMC 8 Problem 18,"Three concentric circles have radii 1, 2, and 3. The annulus from radius 1 to 2 is shaded, and a sector of the annulus from radius 2 to 3 is shaded. If shaded and unshaded areas are equal, what is the sector angle BOC? (A) 108 (B) 120 (C) 135 (D) 144 (E) 150",A,几何与测量,圆,圆环;扇形;面积,用圆环面积和扇形占整圆比例建立等面积关系。,题面包含图形；图形细节已对照原题 PDF 与 AoPS 题页
2024,AMC 8,,19,2024 AMC 8 Problem 19,"Jordan owns 15 pairs of sneakers. Nine pairs are red, six are white, ten are high-top, and five are low-top. What is the least possible fraction of the collection that is red high-top? (A) 0 (B) 1/5 (C) 4/15 (D) 1/3 (E) 2/5",C,组合数学,容斥,集合交集;最小值,用两类数量之和减去总数得到交集的最小值。,题面包含图形；图形细节已对照原题 PDF 与 AoPS 题页
2024,AMC 8,,20,2024 AMC 8 Problem 20,Any three vertices of cube PQRSTUVW form a triangle. How many equilateral triangles contain P? (A) 0 (B) 1 (C) 2 (D) 3 (E) 6,D,几何与测量,空间几何,立方体;空间距离,比较从 P 到其余顶点的距离并寻找三边相等的顶点组三元组。,题面包含图形；图形细节已对照原题 PDF 与 AoPS 题页
2024,AMC 8,,21,2024 AMC 8 Problem 21,"Initially green and yellow frogs were in the ratio 3:1. Then 3 green frogs moved to the sunny side and 5 yellow frogs moved to the shady side, producing ratio 4:1. What is the current difference between green and yellow frogs? (A) 10 (B) 12 (C) 16 (D) 20 (E) 24",E,算术与数感,比例,比例变化;应用题,用初始比例参数表示两类数量并代入交换后的比例。,
2024,AMC 8,,22,2024 AMC 8 Problem 22,"A tape roll has outer diameter 4 inches, inner diameter 2 inches, and tape thickness 0.015 inches. If completely unrolled, approximately how long is it, to the nearest 100 inches? (A) 300 (B) 600 (C) 1200 (D) 1500 (E) 1800",B,几何与测量,面积,圆环;体积守恒;近似,令卷起胶带的截面积等于展开后长度乘厚度。,题面包含图形；图形细节已对照原题 PDF 与 AoPS 题页
2024,AMC 8,,23,2024 AMC 8 Problem 23,"A segment from (0,4) to (2,0) intersects the interiors of 4 grid cells. How many grid cells have interiors intersected by the segment from (2000,3000) to (5000,8000)? (A) 6000 (B) 6500 (C) 7000 (D) 7500 (E) 8000",C,几何与测量,坐标,格点线段;网格计数,用横跨竖线数、横线数和穿过格点的重复计数修正。,题面包含图形；图形细节已对照原题 PDF 与 AoPS 题页
2024,AMC 8,,24,2024 AMC 8 Problem 24,Two 45-45-90 mountain shapes have peak heights 8 and 12 feet and overlap. Their union area is 183 square feet. Their sides meet at height h. What is h? (A) 4 (B) 5 (C) 4sqrt(2) (D) 6 (E) 5sqrt(2),B,几何与测量,三角形,等腰直角三角形;重叠面积,用两座山的面积和减去重叠三角形面积。,题面包含图形；图形细节已对照原题 PDF 与 AoPS 题页
2024,AMC 8,,25,2024 AMC 8 Problem 25,An airplane has 4 rows of 3 seats. Eight passengers occupy random seats. A couple boards next. What is the probability that two adjacent seats in one row remain for them? (A) 8/15 (B) 32/55 (C) 20/33 (D) 34/55 (E) 8/11,C,概率与统计,概率,随机座位;补集;计数,等价为随机留下四个空座时至少含一对同排相邻座，按补集计数。,题面包含图形；图形细节已对照原题 PDF 与 AoPS 题页；源 PDF 末页未呈现 A-E 选项；题面、图形与选项按 AoPS Wiki 同年题页核验
2025,AMC 8,,1,2025 AMC 8 Problem 1,The eight-pointed star shown in a 4-by-4 grid covers what percent of the grid? (A) 40 (B) 50 (C) 60 (D) 75 (E) 80,B,几何与测量,面积,网格;面积;百分比,把星形分割为单位三角形并与 16 个单位方格比较。,题面包含图形；图形细节已对照原题 PDF 与 AoPS 题页；源 PDF 未嵌入题图；按 AoPS Wiki 同年题页核验
2025,AMC 8,,2,2025 AMC 8 Problem 2,"Ancient Egyptian hieroglyphs represent powers of ten. What number is represented by the shown combination? (A) 1,423 (B) 10,423 (C) 14,023 (D) 14,203 (E) 14,230",B,数论,数字问题,位值;古埃及数字,按每种象形符号的位值计数并相加。,题面包含图形；图形细节已对照原题 PDF 与 AoPS 题页；源 PDF 未收录本题；题面和选项由 AoPS Wiki 同年题页补全
2025,AMC 8,,3,2025 AMC 8 Problem 3,"Annika and 3 friends share 60 cards equally, 15 each. If 2 more friends join, how many cards does each of the 6 players receive? (A) 8 (B) 9 (C) 10 (D) 11 (E) 12",C,算术与数感,比例,平均分配;比例,先由原人数和每人张数求总牌数，再按新人数平均分。,
2025,AMC 8,,4,2025 AMC 8 Problem 4,"Lucius counts backward by 7: 100, 93, 86, ... What is his 10th number? (A) 30 (B) 37 (C) 42 (D) 44 (E) 47",B,代数,数列,等差数列,第十项比第一项少九个公差。,
2025,AMC 8,,5,2025 AMC 8 Problem 5,"On a unit street grid, B=(0,0), C=(2,4), A=(7,3), and factory F=(6,5). Betty drives F to A to B to C to F. What is the shortest total distance in blocks? (A) 20 (B) 22 (C) 24 (D) 26 (E) 28",C,几何与测量,路径与距离,网格距离;曼哈顿距离,逐段使用横向与纵向位移绝对值之和。,题面包含图形；图形细节已对照原题 PDF 与 AoPS 题页；源 PDF 未收录本题；题面和选项由 AoPS Wiki 同年题页补全
2025,AMC 8,,6,2025 AMC 8 Problem 6,"Sekou writes 15, 16, 17, 18, and 19. He erases one number so the sum of the remaining four is a multiple of 4. Which number is erased? (A) 15 (B) 16 (C) 17 (D) 18 (E) 19",C,数论,整除,整除;余数,先求总和的模 4 余数，再匹配要删去的数。,源 PDF 未收录本题；题面和选项由 AoPS Wiki 同年题页补全
2025,AMC 8,,7,2025 AMC 8 Problem 7,"On an exam, 5 students scored at least 95%, 13 at least 90%, 27 at least 85%, and 50 at least 80%. How many scored at least 80% but less than 90%? (A) 8 (B) 14 (C) 22 (D) 37 (E) 45",D,概率与统计,图表与数据,累计频数;区间人数,用至少 80% 的累计人数减去至少 90% 的人数。,
